发震时刻,经度,纬度,深度（千米）,参考位置,震级
1967/6/25 12:52,121.70 ,23.90 ,40,台湾花莲县海域,5
1967/6/18 9:20,87.90 ,35.40 ,,西藏那曲市双湖县,5
1967/5/28 3:05,77.70 ,36.10 ,10,新疆喀什地区叶城县,5.9
1967/5/17 17:50,122.20 ,24.40 ,,台湾宜兰县海域,5.1
1967/5/14 17:00,73.70 ,39.30 ,33,新疆克孜勒苏州阿克陶县,5.2
1967/5/11 22:50,73.80 ,39.30 ,33,新疆克孜勒苏州阿克陶县,5.9
1967/4/25 18:30,87.10 ,43.40 ,20,新疆乌鲁木齐市乌鲁木齐县,5
1967/4/17 19:07,122.10 ,25.00 ,,台湾宜兰县海域,5.2
1967/3/27 16:58,116.50 ,38.50 ,,河北廊坊市大城县,6.3
1967/3/14 14:58,94.40 ,28.40 ,19,西藏林芝市米林县,6.2
1967/3/12 0:56,94.40 ,28.50 ,15,西藏林芝市米林县,5.2
1967/3/4 13:09,121.90 ,21.40 ,125,巴坦群岛海域,6.1
1967/2/23 22:25,122.60 ,24.30 ,65,台湾花莲县海域,5.2
1967/2/2 15:38,75.30 ,39.80 ,45,新疆克孜勒苏州乌恰县,5
1967/1/28 9:40,121.90 ,24.70 ,95,台湾宜兰县海域,5
1967/1/24 22:45,104.10 ,30.20 ,,四川眉山市仁寿县,5.5
1967/1/4 11:41,120.10 ,20.10 ,,南海海域,5.3
1966/12/22 6:10,80.80 ,29.70 ,21,西藏阿里地区普兰县,5.2
1966/12/17 4:52,80.80 ,29.60 ,19,西藏阿里地区普兰县,6.1
1966/11/21 6:41,122.60 ,24.40 ,97,台湾宜兰县海域,5
1966/11/9 19:26,125.60 ,26.80 ,45,东海海域,5.2
1966/10/14 9:04,87.40 ,36.50 ,14,新疆巴音郭楞州且末县,6
1966/10/11 18:06,103.80 ,27.90 ,,云南昭通市永善县,5.2
1966/10/2 10:24,125.12 ,43.83 ,10,吉林长春市公主岭市,5.2
1966/9/28 22:00,100.10 ,27.50 ,,云南迪庆州香格里拉市,6.4
1966/9/26 13:11,92.70 ,27.50 ,45,西藏山南市错那县,5.7
1966/9/26 12:22,117.90 ,22.30 ,51,南海海域,5.3
1966/9/23 5:54,104.50 ,26.20 ,,云南曲靖市宣威市,5
1966/9/21 7:37,97.70 ,24.10 ,,云南德宏州瑞丽市,5.2
1966/9/19 13:03,97.70 ,24.00 ,,云南德宏州瑞丽市,5.4
1966/9/18 22:15,102.30 ,22.60 ,,云南普洱市江城县,5.6
1966/9/16 10:01,121.30 ,22.80 ,50,台湾台东县海域,5
1966/9/16 1:10,121.40 ,22.90 ,53,台湾台东县海域,6
1966/8/5 9:03,79.60 ,32.70 ,,西藏阿里地区噶尔县,5.1
1966/7/22 11:40,84.50 ,42.90 ,57,新疆巴音郭楞州轮台县,5
1966/7/19 8:56,114.82 ,37.28 ,15,河北邢台市隆尧县,5.1
1966/7/1 13:50,122.60 ,24.90 ,102,台湾宜兰县海域,6.1
1966/6/30 23:45,122.20 ,24.30 ,59,台湾花莲县海域,5.3
1966/6/30 6:51,122.60 ,24.20 ,62,台湾花莲县海域,5
1966/6/29 8:42,80.90 ,29.70 ,,西藏阿里地区普兰县,5.2
1966/6/29 0:47,126.10 ,26.70 ,87,东海海域,5
1966/6/27 21:55,80.80 ,29.60 ,15,西藏阿里地区普兰县,5
1966/6/27 19:21,80.80 ,29.60 ,,西藏阿里地区普兰县,5.2
1966/6/27 18:59,80.90 ,29.70 ,36,西藏阿里地区普兰县,6.5
1966/6/27 18:49,80.90 ,29.50 ,,西藏阿里地区普兰县,5.7
1966/6/27 18:47,81.00 ,29.60 ,43,西藏阿里地区普兰县,5.3
1966/6/27 18:41,80.80 ,29.60 ,33,西藏阿里地区普兰县,6.3
1966/6/11 11:01,120.10 ,23.60 ,10,台湾云林县,5.9
1966/6/8 18:46,120.70 ,22.80 ,,台湾屏东县,5.2
1966/6/7 19:44,122.60 ,24.30 ,57,台湾花莲县海域,5.2
1966/6/5 12:49,122.40 ,24.70 ,20,台湾宜兰县海域,5.1
1966/5/28 8:03,122.60 ,24.30 ,55,台湾花莲县海域,5.8
1966/5/12 19:42,78.00 ,40.20 ,40,新疆喀什地区巴楚县,5
1966/5/12 14:31,122.40 ,24.30 ,70,台湾花莲县海域,5
1966/5/6 11:52,122.90 ,23.70 ,45,先岛群岛海域,5.1
1966/5/5 22:21,122.50 ,24.30 ,53,台湾花莲县海域,6.3
1966/4/20 22:31,114.87 ,37.25 ,14,河北邢台市隆尧县,5.3
1966/4/6 11:12,114.93 ,37.30 ,30,河北邢台市隆尧县,5.3
1966/3/29 14:11,115.03 ,37.35 ,25,河北邢台市巨鹿县,6
1966/3/27 2:14,115.27 ,37.55 ,20,河北邢台市新河县,5.8
1966/3/26 23:19,115.27 ,37.68 ,15,河北石家庄市辛集市,6.2
1966/3/26 23:14,115.27 ,37.68 ,19,河北石家庄市辛集市,5.2
1966/3/26 22:09,120.70 ,19.80 ,17,南海海域,5.3
1966/3/25 14:33,115.20 ,37.47 ,15,河北邢台市新河县,5
1966/3/24 1:27,114.90 ,37.42 ,10,河北邢台市隆尧县,5.2
1966/3/23 8:04,123.00 ,23.90 ,40,先岛群岛海域,6.2
1966/3/23 6:57,115.08 ,37.42 ,10,河北邢台市新河县,5
1966/3/22 20:08,115.08 ,37.57 ,20,河北邢台市宁晋县,5
1966/3/22 19:37,115.08 ,37.42 ,20,河北邢台市新河县,5.1
1966/3/22 19:08,114.98 ,37.57 ,15,河北邢台市宁晋县,5.2
1966/3/22 17:01,114.98 ,37.45 ,,河北邢台市宁晋县,5
1966/3/22 16:47,115.03 ,37.52 ,8,河北邢台市宁晋县,5
1966/3/22 16:45,115.03 ,37.52 ,11,河北邢台市宁晋县,5.3
1966/3/22 16:37,115.10 ,37.50 ,20,河北邢台市宁晋县,5
1966/3/22 16:36,114.93 ,37.57 ,20,河北邢台市宁晋县,5
1966/3/22 16:19,115.10 ,37.50 ,9,河北邢台市宁晋县,7.2
1966/3/22 16:11,115.08 ,37.50 ,9,河北邢台市宁晋县,6.7
1966/3/20 1:45,115.00 ,37.28 ,15,河北邢台市巨鹿县,5.1
1966/3/20 0:59,114.97 ,37.27 ,20,河北邢台市巨鹿县,5.6
1966/3/19 22:59,122.50 ,23.70 ,50,台湾花莲县海域,5.8
1966/3/16 7:31,122.70 ,24.20 ,48,台湾花莲县海域,5.3
1966/3/14 12:42,97.50 ,32.50 ,,西藏昌都市江达县,5.1
1966/3/13 4:51,122.40 ,24.20 ,52,台湾花莲县海域,5
1966/3/13 3:23,122.90 ,23.90 ,51,先岛群岛海域,5.1
1966/3/13 1:59,122.60 ,24.20 ,51,台湾花莲县海域,5.5
1966/3/13 0:31,122.70 ,24.20 ,42,台湾花莲县海域,7.8
1966/3/11 14:20,114.90 ,37.30 ,,河北邢台市隆尧县,5
1966/3/8 15:36,114.90 ,37.30 ,,河北邢台市隆尧县,5.2
1966/3/8 14:25,115.00 ,37.80 ,33,河北石家庄市赵县,5
1966/3/8 11:46,114.90 ,37.30 ,,河北邢台市隆尧县,5.1
1966/3/8 5:29,114.92 ,37.35 ,,河北邢台市隆尧县,6.8
1966/3/6 10:15,80.50 ,31.50 ,50,西藏阿里地区札达县,6.6
1966/3/6 10:10,80.60 ,31.50 ,,西藏阿里地区札达县,5
1966/3/6 8:12,115.03 ,37.47 ,,河北邢台市宁晋县,5.2
1966/3/2 22:09,122.60 ,24.40 ,106,台湾宜兰县海域,5
1966/2/21 21:18,125.70 ,26.20 ,132,东海海域,5.5
1966/2/18 11:45,103.20 ,26.10 ,,云南昆明市东川区,5.2
1966/2/13 18:44,103.10 ,26.10 ,,云南昆明市东川区,6.2
1966/2/6 17:13,103.18 ,26.00 ,,云南昆明市东川区,5.2
1966/2/6 2:55,103.00 ,26.50 ,,云南曲靖市会泽县,5.3
1966/2/6 0:07,103.10 ,26.00 ,,云南昆明市东川区,5
1966/2/5 23:12,103.10 ,26.10 ,,云南昆明市东川区,6.5
1966/2/4 1:57,121.90 ,24.20 ,45,台湾花莲县海域,5.4
1966/2/4 1:21,121.70 ,24.30 ,47,台湾花莲县,5.5
1966/2/4 1:11,121.90 ,24.10 ,36,台湾花莲县海域,5.2
1966/1/31 10:35,99.70 ,27.90 ,,云南迪庆州香格里拉市,5.1
1966/1/21 7:37,121.40 ,22.90 ,55,台湾台东县海域,5
1965/12/10 4:26,92.70 ,27.50 ,70,西藏山南市错那县,5.1
1965/12/7 22:50,73.30 ,39.20 ,,新疆克孜勒苏州阿克陶县,5
1965/12/6 0:30,121.80 ,24.00 ,39,台湾花莲县海域,5.1
1965/11/26 14:55,100.20 ,31.30 ,,四川甘孜州新龙县,5.1
1965/11/20 16:56,87.80 ,44.10 ,,新疆乌鲁木齐市米东区,5
1965/11/20 6:31,122.00 ,23.60 ,21,台湾花莲县海域,5.6
1965/11/13 12:33,87.80 ,43.90 ,60,新疆乌鲁木齐市乌鲁木齐县,6.6
1965/10/7 11:36,114.50 ,12.50 ,26,南海海域,5.7
1965/10/4 9:26,121.50 ,23.50 ,41,台湾花莲县,5.3
1965/9/21 9:38,128.20 ,29.00 ,195,东海海域,6
1965/9/15 6:48,124.80 ,25.50 ,130,东海海域,5
1965/9/6 11:18,121.20 ,21.30 ,45,台湾屏东县海域,5.6
1965/8/21 6:09,122.30 ,24.10 ,60,台湾花莲县海域,5
1965/8/13 19:58,122.30 ,24.00 ,63,台湾花莲县海域,5.1
1965/8/2 4:09,93.20 ,32.90 ,35,青海玉树州杂多县,5.2
1965/8/1 5:44,93.20 ,32.90 ,,青海玉树州杂多县,5
1965/8/1 1:07,93.20 ,32.90 ,27,青海玉树州杂多县,5.3
1965/7/7 12:51,74.40 ,38.20 ,155,新疆喀什地区塔什库尔干县,5.3
1965/7/3 19:51,101.50 ,22.50 ,,云南西双版纳州景洪市,5
1965/7/3 19:26,101.60 ,22.40 ,,云南西双版纳州景洪市,6.1
1965/6/28 23:44,121.60 ,23.70 ,42,台湾花莲县海域,5.3
1965/6/27 19:36,121.70 ,23.70 ,,台湾花莲县海域,6
1965/6/25 7:08,120.60 ,20.20 ,28,南海海域,5.3
1965/6/22 13:49,77.50 ,36.30 ,90,新疆喀什地区叶城县,5
1965/6/18 9:18,87.60 ,32.10 ,47,西藏那曲市双湖县,5
1965/6/18 4:14,87.80 ,32.20 ,,西藏那曲市双湖县,5.8
1965/6/17 18:43,123.20 ,24.10 ,50,东海海域,5
1965/6/15 15:59,95.50 ,29.70 ,30,西藏林芝市墨脱县,5
1965/6/14 21:17,87.70 ,32.10 ,52,西藏那曲市双湖县,5
1965/5/31 10:04,78.00 ,32.60 ,28,西藏阿里地区札达县,5.1
1965/5/24 0:05,102.50 ,24.00 ,,云南玉溪市峨山县,5.2
1965/5/18 1:19,121.30 ,22.50 ,50,台湾台东县海域,6.8
1965/5/4 16:34,79.40 ,41.80 ,,新疆阿克苏地区乌什县,5.7
1965/4/27 6:23,120.80 ,22.20 ,71,台湾屏东县,5
1965/4/27 6:15,120.70 ,21.00 ,29,台湾屏东县海域,6.1
1965/4/15 13:09,122.80 ,25.00 ,178,台湾宜兰县海域,5.3
1965/3/15 10:02,121.20 ,22.60 ,10,台湾台东县海域,5.7
1965/3/7 4:23,121.30 ,20.10 ,61,南海海域,5.5
1965/3/1 21:20,121.20 ,21.20 ,57,台湾屏东县海域,5
1965/3/1 16:18,121.20 ,21.10 ,59,台湾屏东县海域,5.2
1965/1/21 21:31,87.00 ,35.10 ,,西藏那曲市双湖县,5.5
1965/1/16 2:34,121.80 ,23.40 ,45,台湾台东县海域,5.1
1965/1/15 23:25,111.60 ,35.10 ,,山西运城市垣曲县,5.1
1965/1/13 0:18,111.63 ,35.00 ,,山西运城市垣曲县,5.5
1965/1/12 21:55,87.70 ,27.30 ,,西藏日喀则市定结县,5.2
1965/1/12 21:32,87.90 ,27.50 ,,西藏日喀则市定结县,5.6
1965/1/10 22:53,111.50 ,35.00 ,,山西运城市垣曲县,5.2
1965/1/1 20:46,121.30 ,23.60 ,6,台湾花莲县,5.2
1964/11/26 22:19,122.20 ,24.90 ,,台湾宜兰县海域,5
1964/11/26 18:21,122.00 ,24.90 ,11,台湾宜兰县海域,6.3
1964/11/20 14:34,101.40 ,25.20 ,,云南楚雄州南华县,5
1964/11/15 23:52,122.30 ,24.00 ,56,台湾花莲县海域,5.5
1964/11/10 0:12,86.05 ,29.55 ,,西藏日喀则市萨嘎县,5
1964/10/22 7:09,93.80 ,28.00 ,37,西藏林芝市米林县,6.6
1964/10/6 14:11,119.60 ,18.60 ,31,南海海域,5.6
1964/9/26 8:46,80.50 ,30.10 ,,西藏阿里地区普兰县,5.7
1964/9/23 8:04,114.68 ,23.73 ,4,广东河源市源城区,5.1
1964/9/21 4:43,121.70 ,24.00 ,67,台湾花莲县海域,5.2
1964/9/1 21:22,92.33 ,27.12 ,,西藏山南市错那县,5.8
1964/8/30 10:35,88.40 ,27.50 ,,西藏日喀则市亚东县,5.1
1964/8/29 2:17,120.80 ,23.60 ,,台湾嘉义县,5.2
1964/8/3 15:44,121.20 ,22.60 ,44,台湾台东县海域,5.9
1964/6/19 18:34,121.20 ,22.70 ,11,台湾台东县海域,5.6
1964/6/11 1:55,93.10 ,31.80 ,,西藏那曲市索县,5
1964/6/5 10:36,84.60 ,42.60 ,63,新疆巴音郭楞州轮台县,5
1964/6/4 9:42,122.20 ,24.50 ,,台湾宜兰县海域,5.1
1964/5/31 21:19,103.30 ,35.30 ,,甘肃临夏州和政县,5
1964/5/28 9:56,122.00 ,24.40 ,,台湾宜兰县海域,5.6
1964/5/24 8:00,82.20 ,30.00 ,,西藏日喀则市仲巴县,5
1964/4/30 22:54,120.80 ,20.00 ,101,南海海域,5
1964/3/29 4:13,121.70 ,22.30 ,57,台湾台东县海域,5.3
1964/3/23 21:40,73.70 ,38.30 ,130,新疆克孜勒苏州阿克陶县,5.2
1964/3/16 9:05,95.60 ,37.00 ,,青海海西州都兰县,5.8
1964/3/12 11:55,121.70 ,23.50 ,70,台湾花莲县海域,5.2
1964/2/17 13:50,120.60 ,23.10 ,57,台湾台南市,5
1964/2/13 18:03,101.00 ,26.10 ,,云南大理州宾川县,5.4
1964/2/2 16:54,122.48 ,24.20 ,60,台湾花莲县海域,5.8
1964/1/26 18:02,120.30 ,23.10 ,42,台湾台南市,5
1964/1/20 0:12,120.60 ,23.40 ,50,台湾嘉义县,5
1964/1/19 16:47,120.80 ,21.80 ,42,台湾屏东县海域,5.6
1964/1/18 20:04,120.60 ,23.20 ,,台湾台南市,7
1964/1/4 18:38,121.80 ,21.80 ,,台湾屏东县海域,5
1963/12/21 21:09,119.70 ,16.10 ,49,南海海域,5.5
1963/12/18 14:40,82.60 ,41.90 ,,新疆阿克苏地区新和县,5.1
1963/11/30 0:22,122.50 ,23.40 ,20,台湾台东县海域,5.4
1963/11/26 0:46,121.60 ,22.70 ,,台湾台东县海域,5.2
1963/11/3 10:14,122.90 ,24.10 ,,先岛群岛海域,5
1963/10/26 6:49,95.60 ,37.00 ,,青海海西州都兰县,5
1963/10/16 23:42,73.30 ,38.80 ,,新疆克孜勒苏州阿克陶县,6.6
1963/10/8 7:34,110.50 ,42.90 ,,内蒙古包头市白云鄂博矿区,5.4
1963/10/3 13:32,121.30 ,22.50 ,,台湾台东县海域,5.1
1963/9/16 8:06,120.50 ,22.20 ,,台湾屏东县海域,5
1963/9/14 10:13,121.20 ,22.00 ,80,台湾屏东县海域,5.6
1963/8/30 12:46,79.90 ,44.90 ,,新疆博尔塔拉州温泉县,5
1963/8/29 16:53,74.20 ,39.80 ,,新疆克孜勒苏州乌恰县,6.5
1963/8/12 11:01,88.70 ,38.10 ,,新疆巴音郭楞州若羌县,5.5
1963/7/24 19:32,122.10 ,24.60 ,,台湾宜兰县海域,6.2
1963/7/13 22:06,122.50 ,24.20 ,,台湾花莲县海域,5.4
1963/7/10 1:34,122.70 ,24.10 ,,台湾花莲县海域,5
1963/7/2 5:10,96.10 ,37.10 ,,青海海西州都兰县,5
1963/6/26 22:09,76.70 ,36.40 ,90,新疆喀什地区塔什库尔干县,6
1963/6/23 4:51,121.40 ,53.10 ,,内蒙古呼伦贝尔市额尔古纳市,5.6
1963/6/21 21:44,130.60 ,47.90 ,,黑龙江鹤岗市萝北县,5.8
1963/6/12 2:07,87.30 ,31.00 ,,西藏那曲市尼玛县,5
1963/6/10 1:34,122.20 ,23.60 ,10,台湾花莲县海域,5.4
1963/6/6 14:07,120.60 ,20.00 ,9,南海海域,5
1963/6/6 13:18,120.50 ,19.90 ,42,南海海域,6
1963/5/12 1:49,122.40 ,24.10 ,35,台湾花莲县海域,5.6
1963/4/27 7:45,122.70 ,24.10 ,45,台湾花莲县海域,5.1
1963/4/23 17:55,99.50 ,25.80 ,20,云南大理州云龙县,6
1963/4/21 12:38,122.37 ,24.22 ,40,台湾花莲县海域,6
1963/4/19 15:35,97.00 ,35.70 ,,青海海西州都兰县,7
1963/4/19 2:19,122.50 ,24.40 ,,台湾宜兰县海域,5
1963/4/12 8:41,78.80 ,31.90 ,35,西藏阿里地区札达县,5
1963/4/7 1:48,82.50 ,33.70 ,,西藏阿里地区改则县,5
1963/3/14 16:00,120.20 ,19.00 ,23,巴布延群岛海域,5.5
1963/3/10 10:53,122.20 ,24.70 ,,台湾宜兰县海域,6.1
1963/3/4 21:38,121.90 ,24.50 ,,台湾宜兰县海域,6
1963/2/26 1:11,123.20 ,24.20 ,84,先岛群岛海域,5.7
1963/2/21 3:40,122.10 ,24.60 ,,台湾宜兰县海域,5.4
1963/2/13 17:30,121.70 ,24.80 ,33,台湾宜兰县,5.4
1963/2/13 17:09,122.10 ,24.40 ,45,台湾宜兰县海域,5.5
1963/2/13 16:50,122.20 ,24.40 ,,台湾宜兰县海域,7
1963/1/31 13:06,126.80 ,27.10 ,40,东海海域,6.3
1963/1/22 12:55,89.60 ,31.40 ,,西藏那曲市班戈县,5.1
1963/1/18 4:41,125.40 ,25.70 ,113,东海海域,5.4
1962/12/18 1:25,106.18 ,38.03 ,,宁夏银川市灵武市,5.5
1962/12/11 12:12,105.05 ,34.75 ,,甘肃天水市甘谷县,5
1962/12/7 17:36,106.27 ,38.12 ,,宁夏银川市灵武市,5.5
1962/11/27 14:53,123.00 ,25.10 ,175,东海海域,6.3
1962/11/26 13:29,77.40 ,39.90 ,,新疆喀什地区伽师县,5.7
1962/11/19 15:25,122.60 ,24.30 ,70,台湾花莲县海域,5
1962/10/12 0:02,121.80 ,24.20 ,,台湾花莲县海域,5.1
1962/10/9 6:24,121.80 ,24.10 ,39,台湾花莲县海域,6
1962/10/9 5:56,121.90 ,24.40 ,,台湾宜兰县海域,6.5
1962/10/7 7:57,122.00 ,24.40 ,40,台湾宜兰县海域,5
1962/10/6 9:38,101.00 ,25.50 ,,云南楚雄州姚安县,5
1962/9/24 11:26,80.70 ,44.20 ,,新疆伊犁州霍城县,5.5
1962/9/12 5:56,121.30 ,23.80 ,33,台湾花莲县,5.2
1962/9/2 13:33,127.00 ,27.50 ,26,东海海域,5.3
1962/8/23 23:29,120.90 ,22.90 ,20,台湾台东县,5.2
1962/8/20 2:26,81.58 ,44.68 ,,新疆博尔塔拉州温泉县,6.4
1962/8/15 18:06,132.70 ,45.30 ,,黑龙江鸡西市虎林市,5.1
1962/8/11 16:15,123.30 ,25.20 ,140,先岛群岛以北海域,6.5
1962/8/1 23:47,98.60 ,39.20 ,25,青海海北州祁连县,5.4
1962/7/29 16:57,114.65 ,23.78 ,8,广东河源市源城区,5.3
1962/7/27 0:40,105.50 ,36.50 ,,宁夏中卫市海原县,5
1962/7/14 23:58,79.30 ,30.50 ,,西藏阿里地区札达县,5
1962/7/2 5:23,75.30 ,39.70 ,,新疆克孜勒苏州乌恰县,5.3
1962/7/1 11:37,103.20 ,29.90 ,,四川眉山市洪雅县,5.1
1962/6/25 19:10,122.70 ,24.10 ,,台湾花莲县海域,6.5
1962/6/24 9:21,101.20 ,25.20 ,,云南楚雄州南华县,6.2
1962/6/16 13:21,126.00 ,26.40 ,,东海海域,5.5
1962/6/15 6:14,126.10 ,26.30 ,10,东海海域,6
1962/5/23 9:42,95.90 ,37.20 ,55,青海海西州都兰县,5.2
1962/5/23 7:29,96.30 ,37.00 ,25,青海海西州都兰县,5
1962/5/22 5:21,95.80 ,37.10 ,,青海海西州都兰县,5
1962/5/21 23:41,95.80 ,37.10 ,40,青海海西州都兰县,5
1962/5/21 21:15,95.90 ,37.20 ,,青海海西州都兰县,5.9
1962/5/21 20:36,95.90 ,37.00 ,25,青海海西州都兰县,5.5
1962/5/21 20:02,96.00 ,37.10 ,25,青海海西州都兰县,6.8
1962/4/23 12:18,106.10 ,23.60 ,,云南文山州富宁县,5.5
1962/4/20 15:28,106.00 ,24.30 ,,广西百色市田林县,5
1962/4/14 2:36,87.20 ,49.40 ,,新疆阿勒泰地区哈巴河县,5.5
1962/4/13 0:20,122.40 ,24.60 ,20,台湾宜兰县海域,5.1
1962/3/26 4:49,100.00 ,27.50 ,,云南迪庆州香格里拉市,5.1
1962/3/23 14:11,100.00 ,27.50 ,,云南迪庆州香格里拉市,5
1962/3/21 7:10,94.50 ,31.90 ,31,西藏那曲市索县,5.2
1962/3/19 4:18,114.67 ,23.72 ,5,广东河源市源城区,6.1
1962/3/10 16:44,120.60 ,23.20 ,31,台湾台南市,5.2
1962/3/3 8:54,101.00 ,27.30 ,,云南丽江市宁蒗县,5.1
1962/3/1 12:52,125.10 ,25.60 ,116,东海海域,5.5
1962/2/27 14:34,101.90 ,27.60 ,,四川凉山州盐源县,5.5
1962/2/13 15:42,95.00 ,33.80 ,40,青海玉树州治多县,5.3
1962/1/24 23:39,121.90 ,24.70 ,80,台湾宜兰县海域,5.3
1962/1/11 11:01,85.00 ,28.00 ,,西藏日喀则市吉隆县,5.5
1962/1/5 5:24,121.90 ,24.60 ,38,台湾宜兰县海域,5
1961/12/30 15:08,77.60 ,39.90 ,,新疆喀什地区巴楚县,5.5
1961/12/26 5:51,77.10 ,39.30 ,150,新疆喀什地区岳普湖县,5.3
1961/12/8 18:19,87.20 ,30.90 ,,西藏那曲市尼玛县,5.4
1961/12/4 20:38,95.00 ,33.00 ,,青海玉树州杂多县,5.9
1961/12/3 16:40,123.00 ,25.00 ,145,先岛群岛以北海域,5.9
1961/12/2 5:13,125.00 ,26.40 ,210,东海海域,6.3
1961/11/19 6:09,121.80 ,23.90 ,50,台湾花莲县海域,5.5
1961/11/4 21:05,92.20 ,32.50 ,,西藏那曲市安多县,5.5
1961/10/6 6:35,121.70 ,24.10 ,35,台湾花莲县海域,5.5
1961/10/1 8:16,104.78 ,34.33 ,,甘肃定西市岷县,5.7
1961/9/28 5:07,124.70 ,26.30 ,160,东海海域,5.7
1961/9/17 16:41,122.20 ,24.10 ,30,台湾花莲县海域,6.3
1961/9/5 14:13,73.20 ,38.50 ,100,新疆克孜勒苏州阿克陶县,6
1961/8/13 14:01,121.90 ,24.40 ,,台湾宜兰县海域,5.7
1961/7/28 8:34,126.60 ,27.10 ,169,东海海域,5.7
1961/7/20 23:33,123.10 ,24.80 ,70,先岛群岛海域,5
1961/7/14 5:44,122.70 ,23.10 ,,先岛群岛以南海域,5.2
1961/7/8 1:01,98.70 ,24.80 ,,云南保山市龙陵县,5.6
1961/7/5 14:34,77.50 ,39.90 ,,新疆喀什地区巴楚县,5
1961/6/28 5:56,99.60 ,27.70 ,38,云南迪庆州香格里拉市,5
1961/6/27 18:45,99.90 ,28.00 ,33,云南迪庆州香格里拉市,5.4
1961/6/27 15:03,99.75 ,27.73 ,10,云南迪庆州香格里拉市,6
1961/6/18 14:26,81.50 ,34.00 ,,西藏阿里地区日土县,5
1961/6/15 8:58,121.70 ,23.50 ,,台湾花莲县海域,5
1961/6/12 1:15,98.63 ,24.97 ,27,云南保山市腾冲市,5.8
1961/6/7 4:56,77.50 ,39.90 ,,新疆喀什地区巴楚县,5
1961/6/4 21:51,81.90 ,34.10 ,,西藏阿里地区日土县,5
1961/6/4 15:33,81.90 ,34.15 ,,西藏阿里地区日土县,6.5
1961/5/25 21:33,77.70 ,39.80 ,,新疆喀什地区巴楚县,5.3
1961/5/23 13:19,122.40 ,24.10 ,35,台湾花莲县海域,5
1961/5/21 9:05,86.00 ,48.00 ,88,新疆阿勒泰地区哈巴河县,5.5
1961/5/18 8:23,99.20 ,33.70 ,,青海果洛州达日县,5.2
1961/5/16 0:07,103.90 ,38.10 ,,甘肃武威市民勤县,5.3
1961/5/14 3:19,122.40 ,25.50 ,250,台湾新北市海域,6
1961/4/29 18:45,105.00 ,42.10 ,20,内蒙古阿拉善盟阿拉善左旗,5.8
1961/4/18 2:13,100.50 ,27.00 ,,云南丽江市宁蒗县,5
1961/4/14 0:34,77.70 ,39.80 ,,新疆喀什地区巴楚县,6.8
1961/4/10 14:57,122.30 ,24.10 ,22,台湾花莲县海域,5
1961/4/9 23:35,122.20 ,24.10 ,,台湾花莲县海域,6.5
1961/4/6 9:33,77.70 ,39.80 ,,新疆喀什地区巴楚县,5.5
1961/4/6 2:17,77.70 ,39.80 ,,新疆喀什地区巴楚县,5
1961/4/5 14:47,77.80 ,39.80 ,,新疆喀什地区巴楚县,5.3
1961/4/4 17:46,77.80 ,39.90 ,,新疆喀什地区巴楚县,6.4
1961/4/1 23:18,77.80 ,39.90 ,20,新疆喀什地区巴楚县,6.7
1961/3/30 20:00,103.70 ,32.80 ,,四川阿坝州松潘县,5.5
1961/3/27 7:11,84.40 ,30.60 ,24,西藏阿里地区措勤县,5
1961/2/28 1:53,74.00 ,38.50 ,130,新疆克孜勒苏州阿克陶县,5
1961/2/24 11:04,125.70 ,25.90 ,110,东海海域,6
1961/2/15 19:28,84.40 ,30.90 ,,西藏阿里地区措勤县,5
1961/2/5 3:09,122.80 ,24.20 ,45,先岛群岛海域,6.2
1960/12/11 9:07,84.50 ,36.30 ,,新疆巴音郭楞州且末县,5.5
1960/12/10 14:29,119.50 ,19.10 ,61,南海海域,5
1960/11/30 21:14,85.00 ,42.80 ,,新疆巴音郭楞州和静县,5
1960/11/29 22:07,126.40 ,26.70 ,148,东海海域,5.5
1960/11/17 6:59,89.40 ,38.50 ,,新疆巴音郭楞州若羌县,5.2
1960/11/9 18:43,103.70 ,32.70 ,20,四川阿坝州松潘县,6.7
1960/11/5 13:43,108.50 ,24.00 ,,广西河池市都安县,5
1960/9/28 13:29,95.80 ,32.40 ,,青海玉树州囊谦县,5.2
1960/9/22 0:08,124.90 ,26.50 ,230,东海海域,5.8
1960/9/19 11:39,119.30 ,15.40 ,55,南海海域,6
1960/9/3 2:40,122.10 ,24.20 ,20,台湾花莲县海域,5
1960/9/2 21:46,98.50 ,28.90 ,33,西藏昌都市芒康县,5.5
1960/8/21 11:29,88.50 ,27.00 ,29,西藏日喀则市亚东县,5
1960/7/21 8:07,121.80 ,27.30 ,,东海海域,5
1960/5/29 16:20,124.50 ,25.50 ,,东海海域,5.5
1960/5/27 4:05,92.70 ,26.70 ,50,西藏山南市错那县,5.1
1960/5/15 21:30,122.00 ,24.20 ,,台湾花莲县海域,5.3
1960/5/3 15:55,99.60 ,29.80 ,,四川甘孜州巴塘县,5.4
1960/5/2 9:00,84.30 ,43.70 ,,新疆塔城地区乌苏市,5.3
1960/4/27 5:27,101.40 ,39.00 ,,甘肃张掖市山丹县,5
1960/4/13 15:57,127.00 ,44.70 ,,吉林长春市榆树市,5.8
1960/4/10 1:03,121.70 ,24.30 ,10,台湾花莲县,5
1960/3/24 4:03,103.70 ,32.30 ,,四川阿坝州松潘县,5
1960/3/21 11:45,97.50 ,25.00 ,,云南德宏州盈江县,5.3
1960/3/7 19:34,122.20 ,23.80 ,,台湾花莲县海域,5.3
